NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WHITFIELD_CELL_CYCLE_LITERATURE	WHITFIELD_CELL_CYCLE_LITERATURE		44	-0.24903743	-1.1338394	0.26666668	0.51492035	1.0	3675	tags=50%, list=24%, signal=66%	
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE		20	-0.2973562	-1.1305348	0.27722773	0.5186993	1.0	2852	tags=45%, list=19%, signal=55%	
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS		12	-0.35842994	-1.1287771	0.2733813	0.52010345	1.0	978	tags=25%, list=6%, signal=27%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		26	-0.2992808	-1.1286542	0.26984128	0.5185772	1.0	2298	tags=31%, list=15%, signal=36%	
REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS	REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS		7	-0.43575844	-1.1264436	0.26956522	0.52071404	1.0	1415	tags=43%, list=9%, signal=47%	
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS		19	-0.30777484	-1.121853	0.26881722	0.5269409	1.0	3239	tags=37%, list=21%, signal=47%	
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS		20	-0.29932827	-1.1214123	0.2736842	0.5259441	1.0	2221	tags=40%, list=15%, signal=47%	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY		53	-0.24804015	-1.1172532	0.22222222	0.5317874	1.0	1445	tags=23%, list=9%, signal=25%	
KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION	KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION		6	-0.47219378	-1.1151685	0.29113925	0.5335934	1.0	2203	tags=33%, list=14%, signal=39%	
REACTOME_MEIOTIC_RECOMBINATION	REACTOME_MEIOTIC_RECOMBINATION		64	-0.22823177	-1.1142365	0.11111111	0.5334019	1.0	3675	tags=42%, list=24%, signal=55%	
XU_AKT1_TARGETS_48HR	XU_AKT1_TARGETS_48HR		7	-0.443107	-1.1138208	0.3275862	0.5323186	1.0	6100	tags=86%, list=40%, signal=142%	
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE		14	-0.3390045	-1.1135085	0.2932331	0.53112733	1.0	3179	tags=36%, list=21%, signal=45%	
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III		23	-0.29163697	-1.1120877	0.29032257	0.5317898	1.0	1639	tags=30%, list=11%, signal=34%	
WP_BIOGENIC_AMINE_SYNTHESIS	WP_BIOGENIC_AMINE_SYNTHESIS		11	-0.36231533	-1.1115116	0.3243243	0.5309894	1.0	1361	tags=27%, list=9%, signal=30%	
REACTOME_RUNX3_REGULATES_P14_ARF	REACTOME_RUNX3_REGULATES_P14_ARF		9	-0.41672766	-1.1104726	0.30653265	0.53101325	1.0	867	tags=33%, list=6%, signal=35%	
KONG_E2F1_TARGETS	KONG_E2F1_TARGETS		9	-0.39724076	-1.1072106	0.32022473	0.5349024	1.0	1129	tags=33%, list=7%, signal=36%	
REACTOME_DNA_DAMAGE_BYPASS	REACTOME_DNA_DAMAGE_BYPASS		46	-0.25112796	-1.1060604	0.23529412	0.5351781	1.0	2497	tags=35%, list=16%, signal=41%	
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE		22	-0.29696044	-1.1047871	0.30666667	0.53572226	1.0	620	tags=18%, list=4%, signal=19%	
PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY		45	-0.23406689	-1.101883	0.24	0.5390816	1.0	2465	tags=29%, list=16%, signal=34%	
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION		85	-0.24650139	-1.1007738	0.25	0.5392614	1.0	4262	tags=58%, list=28%, signal=79%	
YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP	YAMANAKA_GLIOBLASTOMA_SURVIVAL_UP		8	-0.42336357	-1.100671	0.30769232	0.5376886	1.0	32	tags=13%, list=0%, signal=13%	
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH	KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH		15	-0.31777653	-1.099397	0.25663716	0.538232	1.0	2221	tags=40%, list=15%, signal=47%	
WP_LIPID_PARTICLES_COMPOSITION	WP_LIPID_PARTICLES_COMPOSITION		8	-0.41189003	-1.0960262	0.3148148	0.542453	1.0	2502	tags=38%, list=16%, signal=45%	
REACTOME_SELECTIVE_AUTOPHAGY	REACTOME_SELECTIVE_AUTOPHAGY		78	-0.22148666	-1.095286	0.25	0.5420696	1.0	2574	tags=35%, list=17%, signal=41%	
WP_DOPAMINERGIC_NEUROGENESIS	WP_DOPAMINERGIC_NEUROGENESIS		23	-0.28989324	-1.0928345	0.35526314	0.5446954	1.0	1233	tags=22%, list=8%, signal=24%	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE		44	-0.22584778	-1.0896289	0.3181818	0.5487771	1.0	620	tags=11%, list=4%, signal=12%	
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B		24	-0.29448983	-1.0886053	0.36363637	0.54885167	1.0	2852	tags=46%, list=19%, signal=56%	
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS		6	-0.45268357	-1.0829812	0.33195022	0.5574219	1.0	22	tags=17%, list=0%, signal=17%	
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	ZHAN_MULTIPLE_MYELOMA_SUBGROUPS		29	-0.26954377	-1.0826042	0.2857143	0.5563805	1.0	3008	tags=45%, list=20%, signal=56%	
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE		7	-0.43419015	-1.0812925	0.33484164	0.5569945	1.0	2018	tags=43%, list=13%, signal=49%	
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN		81	-0.1901044	-1.0772089	0.0	0.5627491	1.0	3633	tags=43%, list=24%, signal=56%	
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27		14	-0.35133675	-1.0767152	0.35	0.5619221	1.0	3047	tags=50%, list=20%, signal=62%	
KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY		8	-0.3951553	-1.0762094	0.34715027	0.56117105	1.0	3777	tags=75%, list=25%, signal=100%	
SHIN_B_CELL_LYMPHOMA_CLUSTER_9	SHIN_B_CELL_LYMPHOMA_CLUSTER_9		18	-0.2979428	-1.0760602	0.3125	0.55972934	1.0	91	tags=11%, list=1%, signal=11%	
ZHENG_FOXP3_TARGETS_DN	ZHENG_FOXP3_TARGETS_DN		6	-0.43477184	-1.0724726	0.32467532	0.56457895	1.0	1722	tags=33%, list=11%, signal=38%	
BIOCARTA_TH1TH2_PATHWAY	BIOCARTA_TH1TH2_PATHWAY		10	-0.37373003	-1.0707788	0.3314917	0.5658864	1.0	12	tags=10%, list=0%, signal=10%	
KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY		7	-0.41400474	-1.0641516	0.37959182	0.57617676	1.0	1298	tags=29%, list=8%, signal=31%	
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER		80	-0.2741547	-1.0620095	0.5	0.5782648	1.0	2326	tags=35%, list=15%, signal=41%	
SONG_TARGETS_OF_IE86_CMV_PROTEIN	SONG_TARGETS_OF_IE86_CMV_PROTEIN		48	-0.2417394	-1.0619676	0.3846154	0.5765648	1.0	2654	tags=35%, list=17%, signal=43%	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE		21	-0.27482873	-1.0615369	0.34246576	0.57564276	1.0	620	tags=14%, list=4%, signal=15%	
BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION	BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION		12	-0.34650657	-1.0560993	0.36486486	0.5842416	1.0	4	tags=8%, list=0%, signal=8%	
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS	REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS		5	-0.46290705	-1.050946	0.36996338	0.59233683	1.0	4139	tags=80%, list=27%, signal=110%	
KEGG_MEDICUS_REFERENCE_ATR_SIGNALING	KEGG_MEDICUS_REFERENCE_ATR_SIGNALING		11	-0.34564808	-1.0488834	0.37195122	0.59432995	1.0	4607	tags=45%, list=30%, signal=65%	
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT		36	-0.23970003	-1.0424073	0.425	0.6049398	1.0	2436	tags=33%, list=16%, signal=40%	
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION		17	-0.31579247	-1.0402309	0.33333334	0.6072489	1.0	2887	tags=35%, list=19%, signal=43%	
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES		58	-0.2186134	-1.0382456	0.33333334	0.6093886	1.0	2228	tags=26%, list=15%, signal=30%	
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS		13	-0.32237536	-1.0368409	0.34013605	0.6102844	1.0	734	tags=23%, list=5%, signal=24%	
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY		30	-0.2565059	-1.0363352	0.38181818	0.60949326	1.0	2456	tags=40%, list=16%, signal=48%	
WP_HOMOLOGOUS_RECOMBINATION	WP_HOMOLOGOUS_RECOMBINATION		12	-0.35074383	-1.0351342	0.37974682	0.60984105	1.0	2203	tags=42%, list=14%, signal=49%	
BURTON_ADIPOGENESIS_PEAK_AT_16HR	BURTON_ADIPOGENESIS_PEAK_AT_16HR		34	-0.23626086	-1.0334873	0.3846154	0.61123	1.0	1590	tags=26%, list=10%, signal=29%	
NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON	NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON		17	-0.3012802	-1.0323406	0.4090909	0.61173236	1.0	1012	tags=24%, list=7%, signal=25%	
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE		37	-0.24060822	-1.0305339	0.39130434	0.6133637	1.0	2497	tags=35%, list=16%, signal=42%	
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR		97	-0.20443954	-1.0267382	0.33333334	0.61925656	1.0	3683	tags=45%, list=24%, signal=59%	
BIOCARTA_RHODOPSIN_PATHWAY	BIOCARTA_RHODOPSIN_PATHWAY		5	-0.46610877	-1.0266223	0.41428572	0.6176688	1.0	3449	tags=60%, list=23%, signal=77%	
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE		50	-0.22616942	-1.0262935	0.23529412	0.6164396	1.0	2017	tags=24%, list=13%, signal=28%	
MATZUK_SPERMATID_DIFFERENTIATION	MATZUK_SPERMATID_DIFFERENTIATION		33	-0.24400187	-1.0247821	0.425	0.61773324	1.0	3451	tags=45%, list=23%, signal=59%	
REACTOME_FANCONI_ANEMIA_PATHWAY	REACTOME_FANCONI_ANEMIA_PATHWAY		38	-0.23962283	-1.0232762	0.46875	0.618885	1.0	2465	tags=34%, list=16%, signal=41%	
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	REACTOME_PHOSPHORYLATION_OF_THE_APC_C		20	-0.28689155	-1.0203141	0.40816328	0.6229099	1.0	3321	tags=50%, list=22%, signal=64%	
KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S		6	-0.432127	-1.0195765	0.38655463	0.62266505	1.0	1207	tags=33%, list=8%, signal=36%	
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS		10	-0.3617462	-1.0193554	0.40880504	0.62131226	1.0	251	tags=20%, list=2%, signal=20%	
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1		74	-0.1991062	-1.0185977	0.33333334	0.6209568	1.0	1975	tags=28%, list=13%, signal=32%	
REACTOME_MISMATCH_REPAIR	REACTOME_MISMATCH_REPAIR		14	-0.30796042	-1.0181861	0.39597315	0.619986	1.0	3245	tags=43%, list=21%, signal=54%	
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS		20	-0.2883328	-1.0141509	0.42156863	0.6262485	1.0	2852	tags=45%, list=19%, signal=55%	
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE		64	-0.16903631	-1.0131902	0.5	0.6262766	1.0	2409	tags=27%, list=16%, signal=31%	
OHASHI_AURKB_TARGETS	OHASHI_AURKB_TARGETS		8	-0.38593003	-1.013156	0.41379312	0.6245648	1.0	1319	tags=38%, list=9%, signal=41%	
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M	KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M		11	-0.33949414	-1.0119387	0.42666668	0.6251849	1.0	3321	tags=45%, list=22%, signal=58%	
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1	WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1		28	-0.27452824	-1.0090253	0.45614034	0.628955	1.0	2087	tags=29%, list=14%, signal=33%	
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT		79	-0.17883748	-0.99963087	0.33333334	0.6462894	1.0	2652	tags=27%, list=17%, signal=32%	
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES		51	-0.22422399	-0.9990915	0.5	0.64553136	1.0	3638	tags=41%, list=24%, signal=54%	
MURAKAMI_UV_RESPONSE_1HR_DN	MURAKAMI_UV_RESPONSE_1HR_DN		6	-0.42226017	-0.998834	0.39484978	0.6442032	1.0	64	tags=17%, list=0%, signal=17%	
REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS	REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS		5	-0.4553358	-0.9970531	0.42320818	0.6460613	1.0	235	tags=20%, list=2%, signal=20%	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS		87	-0.22304034	-0.9961977	0.5	0.6460725	1.0	3321	tags=41%, list=22%, signal=53%	
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		39	-0.23093136	-0.9943394	0.4347826	0.6479122	1.0	1975	tags=28%, list=13%, signal=32%	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE		18	-0.2929778	-0.99417144	0.45794392	0.64653325	1.0	2887	tags=33%, list=19%, signal=41%	
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION		12	-0.3192814	-0.99219567	0.42424244	0.648599	1.0	2887	tags=33%, list=19%, signal=41%	
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR		78	-0.19159336	-0.99071854	0.6	0.6495933	1.0	3348	tags=36%, list=22%, signal=46%	
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1		55	-0.19960701	-0.9879818	0.47058824	0.65332425	1.0	1975	tags=27%, list=13%, signal=31%	
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS		42	-0.21425286	-0.98693305	0.5217391	0.65367573	1.0	3144	tags=33%, list=21%, signal=42%	
REACTOME_DUAL_INCISION_IN_GG_NER	REACTOME_DUAL_INCISION_IN_GG_NER		38	-0.2201456	-0.98683995	0.516129	0.6520444	1.0	2326	tags=29%, list=15%, signal=34%	
WP_NRXN1_DELETION_SYNDROME	WP_NRXN1_DELETION_SYNDROME		16	-0.29071313	-0.98399717	0.49056605	0.65586966	1.0	3052	tags=38%, list=20%, signal=47%	
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	REACTOME_CRMPS_IN_SEMA3A_SIGNALING		13	-0.30310827	-0.9836554	0.5371901	0.65473235	1.0	2756	tags=46%, list=18%, signal=56%	
NAGY_TFTC_COMPONENTS_HUMAN	NAGY_TFTC_COMPONENTS_HUMAN		15	-0.29745734	-0.98249805	0.41935483	0.65541637	1.0	2910	tags=47%, list=19%, signal=58%	
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR		40	-0.21690737	-0.98087287	0.44827586	0.65678144	1.0	2326	tags=33%, list=15%, signal=38%	
WP_NUCLEOTIDE_EXCISION_REPAIR	WP_NUCLEOTIDE_EXCISION_REPAIR		40	-0.21690737	-0.9807729	0.41935483	0.65523416	1.0	2326	tags=33%, list=15%, signal=38%	
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT		70	-0.2165469	-0.9803865	0.75	0.6542782	1.0	2611	tags=34%, list=17%, signal=41%	
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS		30	-0.24269532	-0.97809213	0.45454547	0.65719664	1.0	2497	tags=37%, list=16%, signal=44%	
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION		26	-0.2611209	-0.97691584	0.42682928	0.65778494	1.0	4766	tags=46%, list=31%, signal=67%	
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX		54	-0.20454733	-0.97239864	0.6666667	0.6650813	1.0	2242	tags=33%, list=15%, signal=39%	
KORKOLA_CHORIOCARCINOMA_DN	KORKOLA_CHORIOCARCINOMA_DN		10	-0.3317352	-0.9700134	0.46583852	0.6681027	1.0	51	tags=10%, list=0%, signal=10%	
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION		25	-0.25094318	-0.96426046	0.53333336	0.67786694	1.0	2497	tags=36%, list=16%, signal=43%	
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES		37	-0.21324997	-0.9633041	0.6451613	0.677993	1.0	2326	tags=35%, list=15%, signal=41%	
WP_NEUROTRANSMITTER_DISORDERS	WP_NEUROTRANSMITTER_DISORDERS		8	-0.34916806	-0.962891	0.46907216	0.6769746	1.0	1361	tags=25%, list=9%, signal=27%	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX		48	-0.20514192	-0.96186167	0.6086956	0.6773603	1.0	3370	tags=35%, list=22%, signal=45%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		127	-0.18346879	-0.9615446	0.5	0.6761795	1.0	3107	tags=39%, list=20%, signal=48%	
WP_MIRNA_BIOGENESIS	WP_MIRNA_BIOGENESIS		5	-0.44465542	-0.9613852	0.46753246	0.67471546	1.0	3810	tags=60%, list=25%, signal=80%	
REACTOME_NEUROFASCIN_INTERACTIONS	REACTOME_NEUROFASCIN_INTERACTIONS		6	-0.4049748	-0.95870155	0.45867768	0.67846143	1.0	451	tags=17%, list=3%, signal=17%	
WP_IDO_METABOLIC_PATHWAY	WP_IDO_METABOLIC_PATHWAY		9	-0.33450246	-0.9532333	0.47486034	0.6879492	1.0	5	tags=11%, list=0%, signal=11%	
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES		29	-0.24665588	-0.9505082	0.53061223	0.6916818	1.0	3601	tags=45%, list=24%, signal=59%	
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM		48	-0.19963649	-0.949886	0.6	0.6911409	1.0	1660	tags=21%, list=11%, signal=23%	
MARKS_ACETYLATED_NON_HISTONE_PROTEINS	MARKS_ACETYLATED_NON_HISTONE_PROTEINS		9	-0.3337269	-0.9458798	0.47674417	0.69727874	1.0	3008	tags=44%, list=20%, signal=55%	
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS		73	-0.1819509	-0.9429562	0.7777778	0.70160794	1.0	2996	tags=38%, list=20%, signal=47%	
REACTOME_BASE_EXCISION_REPAIR	REACTOME_BASE_EXCISION_REPAIR		72	-0.20007505	-0.9409771	0.71428573	0.7038561	1.0	2326	tags=29%, list=15%, signal=34%	
WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION		13	-0.28479454	-0.9407367	0.48591548	0.7025718	1.0	1935	tags=38%, list=13%, signal=44%	
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484	KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484		5	-0.41462183	-0.94017655	0.46594983	0.7018924	1.0	219	tags=20%, list=1%, signal=20%	
REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING		27	-0.24048838	-0.93862706	0.54	0.70319295	1.0	3370	tags=44%, list=22%, signal=57%	
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION		25	-0.24696647	-0.9362695	0.50980395	0.7061584	1.0	2574	tags=36%, list=17%, signal=43%	
KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY		7	-0.38125417	-0.93583864	0.4789916	0.7052027	1.0	12	tags=14%, list=0%, signal=14%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		40	-0.22180504	-0.9344184	0.6551724	0.70627207	1.0	1975	tags=28%, list=13%, signal=31%	
WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION	WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION		14	-0.28890795	-0.93347317	0.5106383	0.7063442	1.0	1589	tags=29%, list=10%, signal=32%	
DIERICK_SEROTONIN_FUNCTION_GENES	DIERICK_SEROTONIN_FUNCTION_GENES		6	-0.387721	-0.9331754	0.47122303	0.705148	1.0	1361	tags=50%, list=9%, signal=55%	
