NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_64	PPP5C	9343	-0.13008245825767517	-0.14514728	No	
row_65	H2BC15	9355	-0.13088002800941467	-0.1440418	No	
row_66	XRCC4	9397	-0.13499905169010162	-0.1448594	No	
row_67	SUMO2	9420	-0.13740020990371704	-0.14438894	No	
row_68	BRIP1	9438	-0.13860984146595	-0.14357142	No	
row_69	RAD51D	9471	-0.1417618691921234	-0.14370015	No	
row_70	BABAM1	9482	-0.1424601972103119	-0.14236659	No	
row_71	POLQ	9602	-0.1534881889820099	-0.1480753	No	
row_72	POLK	9667	-0.15967491269111633	-0.1500661	No	
row_73	BLM	9670	-0.16001202166080475	-0.14795868	No	
row_74	PARP1	9896	-0.17724095284938812	-0.1603335	No	
row_75	H2BC11	9935	-0.17982536554336548	-0.16032566	No	
row_76	DNA2	10005	-0.1851266622543335	-0.16229036	No	
row_77	XRCC3	10022	-0.18601937592029572	-0.1607433	No	
row_78	PPP4C	10343	-0.21025411784648895	-0.17892836	No	
row_79	SEM1	10441	-0.21798206865787506	-0.18228191	No	
row_80	RIF1	10567	-0.2261919528245926	-0.18736924	No	
row_81	BARD1	10621	-0.2299063354730606	-0.18765084	No	
row_82	TDP1	10622	-0.2299789935350418	-0.18443215	No	
row_83	RPA3	10691	-0.23479785025119781	-0.18563566	No	
row_84	RAD51AP1	10745	-0.23858784139156342	-0.18579577	No	
row_85	POLE3	10774	-0.24068516492843628	-0.18427591	No	
row_86	RNF168	10959	-0.25480788946151733	-0.19285816	No	
row_87	RNF8	10976	-0.25644516944885254	-0.19032544	No	
row_88	H4C8	11029	-0.2597588002681732	-0.19012322	No	
row_89	UBE2N	11195	-0.27334854006767273	-0.19719152	No	
row_90	RAD51B	11223	-0.2747878432273865	-0.19512837	No	
row_91	EYA1	11391	-0.28787365555763245	-0.20212542	No	
row_92	RAD1	11404	-0.2893149256706238	-0.19886859	No	
row_93	MDC1	11419	-0.29111090302467346	-0.19571866	No	
row_94	BRCA1	11623	-0.3080597221851349	-0.20481007	No	
row_95	SIRT6	11794	-0.321856290102005	-0.21152958	No	
row_96	H4C2	11842	-0.3257494270801544	-0.21007368	No	
row_97	CLSPN	11950	-0.33532407879829407	-0.2124452	No	
row_98	NBN	12009	-0.3415202796459198	-0.21149482	No	
row_99	CDK2	12177	-0.3576436936855316	-0.21751541	Yes	
row_100	CCNA1	12186	-0.3589917719364166	-0.21301931	Yes	
row_101	BABAM2	12201	-0.36087965965270996	-0.20889293	Yes	
row_102	EYA4	12260	-0.36618712544441223	-0.20759733	Yes	
row_103	XRCC6	12290	-0.36799129843711853	-0.20436178	Yes	
row_104	MUS81	12437	-0.38304582238197327	-0.20864035	Yes	
row_105	HUS1	12468	-0.38612329959869385	-0.20521705	Yes	
row_106	SMARCA5	12523	-0.39064571261405945	-0.20331505	Yes	
row_107	EXO1	12646	-0.40481093525886536	-0.20570442	Yes	
row_108	RMI2	12780	-0.42003485560417175	-0.20860699	Yes	
row_109	POLH	12801	-0.42244720458984375	-0.20401508	Yes	
row_110	TIMELESS	12881	-0.43287691473960876	-0.20317262	Yes	
row_111	KPNA2	12889	-0.43385836482048035	-0.1975627	Yes	
row_112	NSD2	12917	-0.43693098425865173	-0.19323026	Yes	
row_113	ABRAXAS1	12947	-0.44079840183258057	-0.18897572	Yes	
row_114	RFC3	12972	-0.44394630193710327	-0.18434702	Yes	
row_115	RAD51C	13000	-0.446607381105423	-0.17987916	Yes	
row_116	RFC5	13006	-0.447462797164917	-0.17394678	Yes	
row_117	RFC4	13033	-0.4505583345890045	-0.16935758	Yes	
row_118	XRCC1	13035	-0.4512333273887634	-0.16310835	Yes	
row_119	SLX4	13076	-0.455506831407547	-0.15937424	Yes	
row_120	POLD3	13095	-0.45681920647621155	-0.15416922	Yes	
row_121	RHNO1	13130	-0.4615439176559448	-0.14995447	Yes	
row_122	POLL	13319	-0.4883449077606201	-0.15553233	Yes	
row_123	EYA2	13375	-0.49664875864982605	-0.15221277	Yes	
row_124	RAD52	13411	-0.5017465949058533	-0.14750138	Yes	
row_125	BAP1	13539	-0.5197995901107788	-0.14861155	Yes	
row_126	UIMC1	13591	-0.5296985507011414	-0.14456534	Yes	
row_127	CCNA2	13658	-0.5397732853889465	-0.1413685	Yes	
row_128	RAD51	13708	-0.5474697351455688	-0.13694152	Yes	
row_129	EYA3	13740	-0.5553185939788818	-0.13121627	Yes	
row_130	ATRIP	13746	-0.5559166073799133	-0.12376603	Yes	
row_131	UBC	13883	-0.57783043384552	-0.124658234	Yes	
row_132	UBE2I	13886	-0.5783626437187195	-0.11669577	Yes	
row_133	UBB	14032	-0.6102981567382812	-0.11772779	Yes	
row_134	TOP3A	14088	-0.6211673617362976	-0.11266552	Yes	
